User_ID,Recent_Activities,Purchase_History,Account_Type,Money_on_Account,Services_Taken,Age,Monthly_Income,Credit_Score,Number_of_Dependents,Education_Level,Gender
6155,3,5,Savings,3611.480160998288,Financial Software Integration,28,7924.335151632983,632,0,Bachelor's Degree,Male
6156,9,4,Savings,4806.248308652833,Remote Deposit Capture,56,9752.330565612347,766,4,Ph.D.,Male
6157,8,2,Savings,4512.754874749433,Cash Management Services,48,3622.9982397811063,675,1,Ph.D.,Male
6158,2,5,Checking,935.5040902042736,Fraud Protection Services,36,7460.428652122496,765,3,Ph.D.,Female
6159,7,4,Checking,2008.5047084209946,Ethical Investing Solutions,60,7196.82134563864,400,0,Master's Degree,Female
6160,7,3,Savings,2789.675183396617,Documentary Collections,37,9773.494794125749,323,2,Ph.D.,Female
6161,7,3,Savings,3746.789137685511,Notary Services,52,5752.939183771508,585,3,Ph.D.,Male
6162,1,5,Savings,4816.901220407995,Trust and Estate Planning Services,21,7180.725606090066,593,2,High School,Male
6163,6,4,Savings,3600.652532925949,Currency Exchange,45,7922.013710204921,774,1,Master's Degree,Female
6164,10,3,Savings,564.9674517024749,Lines of Credit,63,6620.835426754771,702,2,Master's Degree,Female
6165,9,1,Checking,931.8746983122668,Health Savings Accounts,62,4503.486466228497,729,1,High School,Male
6166,7,1,Savings,1202.7894862955463,Financial Workshops and Seminars,63,5140.173942836935,700,3,Bachelor's Degree,Male
6167,6,5,Checking,1587.46396206796,Electronic Funds Transfer,56,8627.32533021127,349,3,Ph.D.,Female
6168,3,4,Savings,2418.6903969781324,Overdraft Protection,53,9774.104517713795,826,2,Master's Degree,Male
6169,4,2,Savings,3297.641323988552,ATM Fee Reimbursement,37,9412.678745739408,727,2,Bachelor's Degree,Male
6170,4,3,Savings,1283.2445395125737,Credit Card,58,8855.457270281446,427,3,Master's Degree,Male
6171,7,3,Checking,1278.5764204705165,Mobile Wallets,61,8302.624708878942,367,1,Ph.D.,Male
6172,1,2,Checking,3235.4254895326253,Documentary Collections,43,5085.665814817283,653,0,High School,Female
6173,8,4,Checking,1007.1916812640138,Currency Exchange,42,4500.345197828478,689,0,High School,Male
6174,4,2,Savings,2123.839651666227,Financial Software Integration,47,6089.504269177287,413,1,Bachelor's Degree,Male
6175,9,3,Checking,3090.8997969605566,Business Accounts,55,8924.749889220977,721,2,High School,Male
6176,10,5,Checking,4834.602807772313,Checking Account,64,3676.798206502587,653,1,Master's Degree,Male
6177,10,4,Savings,2888.584585769392,Business Line of Credit,31,8851.071781402286,618,2,High School,Male
6178,2,1,Checking,4495.758727597544,Wealth Management,64,2527.791152118245,573,0,Master's Degree,Male
6179,8,5,Checking,3411.076017097273,Safe Deposit Boxes,27,5824.199381121976,393,0,Master's Degree,Female
6180,4,2,Savings,4548.8663791162835,Financial Advisory,64,7906.551876814063,507,1,Ph.D.,Male
6181,4,4,Checking,3365.197593096527,Auto Loan,29,8226.130549295372,756,1,Ph.D.,Female
6182,4,3,Checking,3994.73316542332,Insurance Services,47,7009.526119037366,576,1,Master's Degree,Female
6183,9,1,Savings,4096.63197173801,Fraud Protection Services,21,4336.620329468638,402,2,High School,Female
6184,7,4,Checking,1544.2330919498006,Real Estate Financing Consultation,33,8525.966513281415,510,3,Ph.D.,Female
6185,1,5,Checking,4404.391638293759,Individual Development Accounts (IDAs),25,8222.777543601545,555,3,Master's Degree,Female
6186,6,5,Savings,4859.124587699372,Business Line of Credit,62,3558.0025438006287,796,4,Ph.D.,Female
6187,4,2,Savings,2226.656944480974,Customer Rewards Programs,52,9111.562626752935,712,0,High School,Male
6188,3,1,Checking,2542.995202603875,Fraud Protection Services,57,6152.0245757892135,466,1,Master's Degree,Male
6189,10,1,Savings,4648.956422139212,Merchant Services,36,7800.201524304271,828,0,High School,Male
6190,4,1,Checking,4295.893196968622,Prepaid Cards,53,6232.794312759024,838,2,Master's Degree,Female
6191,6,3,Savings,1159.740799103462,Escrow Services,46,9561.921291706982,555,4,Bachelor's Degree,Male
6192,9,1,Savings,3435.2289655855698,Risk Assessment,60,3111.0819224555,391,1,Ph.D.,Female
6193,8,1,Savings,2683.9114871608563,Business Line of Credit,59,5769.824067321972,559,0,Ph.D.,Male
6194,10,5,Savings,1550.3633904763087,Mortgage,18,9942.246879050346,375,4,Master's Degree,Female
6195,1,2,Checking,890.617088619385,Ethical Investing Solutions,56,9138.202567872995,711,1,Master's Degree,Male
6196,5,1,Savings,2827.975034673789,Real Estate Financing Consultation,38,2978.808582942226,755,3,High School,Female
6197,1,4,Savings,4083.249462925384,Safe Deposit Boxes,47,9660.543332170211,515,4,Bachelor's Degree,Female
6198,8,4,Checking,4054.8750212475775,Retirement Accounts,62,7816.987847743849,404,1,High School,Male
6199,8,3,Savings,4842.0240074160865,ATM Services,57,4239.602026606235,578,1,High School,Female
6200,7,2,Checking,4538.477845415762,Mobile Banking,38,3801.9269937396884,498,0,Bachelor's Degree,Female
6201,4,2,Checking,4040.947548126278,Notary Services,24,7111.894148677564,745,0,Master's Degree,Male
6202,10,5,Savings,3203.452890730805,Remote Deposit Capture,19,5691.838918225629,358,4,Ph.D.,Female
6203,8,5,Savings,2725.6227427731947,Financial Workshops and Seminars,56,4600.705226579612,741,0,Ph.D.,Female
6204,2,2,Checking,4615.723984167114,Currency and Coin Services,62,3475.278805650361,556,2,Bachelor's Degree,Female
6205,7,3,Checking,914.8736874342925,Mutual Funds,18,5296.53310962355,350,4,High School,Male
6206,7,5,Savings,4144.439913420099,Health Savings Accounts,54,2946.468399509839,537,1,High School,Female
6207,10,2,Savings,4121.016682164121,Internet Banking,55,6549.784116382768,386,1,Master's Degree,Male
6208,3,1,Checking,2742.595832527198,Cryptocurrency Services,34,4477.4281267280285,623,3,Ph.D.,Female
6209,7,4,Checking,3010.6015034575535,Financial Advisory,20,9780.49015985418,310,2,Master's Degree,Male
6210,5,4,Savings,1119.454974868664,Virtual Account Management,34,3122.072262601163,531,2,Bachelor's Degree,Female
6211,4,2,Savings,3445.1430115201238,Electronic Funds Transfer,18,9701.726467944529,407,3,Bachelor's Degree,Male
6212,7,4,Checking,2539.721718636514,Home Equity Lines of Credit (HELOC),38,5111.771253554201,478,4,Ph.D.,Female
6213,5,4,Checking,3229.4837363632923,Financial Software Integration,59,7722.920366135852,386,1,Ph.D.,Female
6214,3,4,Savings,4688.4923343828395,Financial Workshops and Seminars,45,2733.7553762780435,350,4,Bachelor's Degree,Female
6215,2,4,Savings,3649.040996764736,Currency Exchange,39,9455.7201162796,826,2,Bachelor's Degree,Male
6216,5,3,Checking,3598.219653464252,Documentary Collections,35,7500.841554871702,333,1,Bachelor's Degree,Male
6217,6,2,Savings,1881.8774979900595,Automated Investment Services (Robo-Advisors),46,9449.684303617203,535,0,Master's Degree,Male
6218,3,1,Savings,1874.3885010859847,Mobile Banking,63,5662.197941152085,626,4,High School,Male
6219,5,5,Checking,4964.572037558579,Savings Account,28,6225.184800888625,363,3,Ph.D.,Female
6220,8,3,Savings,2015.4126244692397,Wire Transfers,30,7283.804986970879,633,4,High School,Female
6221,3,4,Savings,1439.747796361985,Currency Exchange,46,7746.130247306988,817,0,Ph.D.,Male
6222,8,5,Checking,2026.7991660870503,Mobile Wallets,62,8136.328237816725,315,4,Bachelor's Degree,Male
6223,9,1,Checking,4641.530895001413,Insurance Services,46,8236.13283587427,648,2,Bachelor's Degree,Female
6224,3,4,Savings,1731.6822692010476,Green Banking Initiatives,63,6837.114505453924,341,0,Ph.D.,Male
6225,7,3,Checking,936.3075857612487,ATM Services,41,9182.264889734419,438,1,Master's Degree,Male
6226,1,5,Checking,1527.7567575129385,Lines of Credit,40,8324.158570725265,551,1,Bachelor's Degree,Female
6227,6,5,Checking,4293.151823850196,Safe Deposit Boxes,30,5576.697301550224,717,2,Bachelor's Degree,Female
6228,8,3,Checking,3519.0005852673403,Retirement Accounts,56,2791.895190653355,588,0,Ph.D.,Male
6229,9,1,Checking,2956.250152141342,Financial Advisory,36,3599.8692239762986,440,2,Ph.D.,Male
6230,4,3,Savings,4332.198590329193,Documentary Collections,60,5141.76588329068,401,1,Bachelor's Degree,Female
6231,2,1,Checking,4885.994499180436,Student Loans,28,8584.242776602048,495,4,Ph.D.,Male
6232,10,2,Checking,3219.057725485374,Personal Loan,39,4550.228983992542,307,3,Master's Degree,Female
6233,7,1,Checking,3640.013376919718,Business Accounts,64,3895.404403836478,531,4,Master's Degree,Male
6234,10,4,Savings,3057.686311835192,Online Loan Applications,29,9342.275735206726,614,1,Bachelor's Degree,Female
6235,6,4,Savings,2600.4317897017713,Escrow Services,51,3229.6052691777295,624,4,Bachelor's Degree,Male
6236,3,5,Checking,3624.0744150786336,Fraud Protection Services,36,9501.173501174424,371,4,High School,Male
6237,10,1,Checking,1317.9065485599058,Peer-to-Peer (P2P) Payments,52,3401.7192644136703,487,2,Bachelor's Degree,Female
6238,4,3,Savings,3470.2028987566514,Charitable Giving Accounts,52,2595.115334062185,678,0,Ph.D.,Female
6239,9,3,Checking,2364.9268411955168,Debt Consolidation Loans,53,9377.846571924429,790,1,Bachelor's Degree,Male
6240,5,2,Checking,1381.4667286930421,Personal Loan,20,4512.980686045475,622,2,Ph.D.,Male
6241,2,1,Savings,3894.5826218544557,Peer-to-Peer (P2P) Payments,46,8177.692946559184,312,3,Master's Degree,Female
6242,5,2,Checking,1757.882331771042,Automated Investment Services (Robo-Advisors),22,7964.699863521779,768,1,Bachelor's Degree,Male
6243,6,3,Checking,1442.1176197034692,Small Business Services,48,2237.460127524364,810,4,Ph.D.,Female
6244,5,3,Savings,4187.391199688764,Documentary Collections,48,9259.261825234818,365,0,High School,Male
6245,9,4,Savings,596.6040274706094,Wealth Management,64,5154.821779578803,783,2,Ph.D.,Male
6246,4,2,Checking,1554.2357392745862,Personal Financial Management Tools,40,2524.281990597384,408,0,Master's Degree,Male
6247,4,3,Checking,4849.253749902962,Prepaid Cards,41,7199.224420753442,534,2,High School,Male
6248,10,3,Savings,3124.759549823167,Checking Account,53,7872.59547510583,378,0,High School,Male
6249,9,3,Savings,3003.6047204253555,Wealth Management,44,3535.977303598682,840,2,Ph.D.,Male
6250,10,5,Savings,4393.874840876235,Student Loans,22,7293.056322251421,330,4,Master's Degree,Male
6251,3,4,Checking,4017.0207665439916,Safe Deposit Boxes,41,8543.636953328147,828,2,Bachelor's Degree,Female
6252,6,2,Checking,3098.7576223349765,Risk Assessment,37,7058.565632405971,458,2,Master's Degree,Male
6253,1,5,Savings,4298.570445711141,Financial Education and Counseling,23,3811.1162844472155,692,2,High School,Male
6254,5,5,Savings,1378.0132087177676,Ethical Investing Solutions,52,8568.178673337628,433,4,Bachelor's Degree,Female
6255,9,5,Checking,3094.4073332268613,Student Loans,31,6077.868957247827,743,0,Master's Degree,Male
6256,8,3,Checking,1084.3157444790186,Real Estate Financing Consultation,36,5005.115909741496,676,4,Bachelor's Degree,Female
6257,8,1,Savings,2979.8867416555395,Lines of Credit,64,5057.9121912159135,498,4,High School,Female
6258,7,5,Savings,3066.239910258011,Mobile Wallets,24,3236.3079742796044,808,0,Ph.D.,Male
6259,3,3,Savings,1313.6275626477116,Cryptocurrency Services,25,3174.5108373327676,379,0,Bachelor's Degree,Male
6260,2,2,Savings,4689.478852920621,Virtual Account Management,42,6125.747053040099,732,2,Bachelor's Degree,Male
6261,3,4,Checking,879.9007685209561,Financial Software Integration,36,4684.214104201195,773,0,Bachelor's Degree,Female
6262,5,4,Checking,1236.1142600936141,Student Loans,27,9637.397533446427,763,4,Ph.D.,Female
6263,6,4,Savings,968.7856237725362,ATM Services,59,9459.80067981755,842,4,Master's Degree,Male
6264,1,2,Checking,3389.2860917486228,Electronic Funds Transfer,46,5793.629518724885,764,2,Bachelor's Degree,Male
6265,4,2,Savings,4560.629442467341,Financial Education and Counseling,53,2605.07827195147,835,2,High School,Female
6266,9,3,Checking,2798.5285232974284,Notary Services,36,5910.563310547362,392,3,Bachelor's Degree,Female
6267,6,5,Checking,3580.4754819578266,ATM Fee Reimbursement,44,5210.666911983149,360,3,Master's Degree,Male
6268,7,5,Savings,806.238182709234,Mortgage,55,5218.444984265568,534,2,High School,Female
6269,8,2,Savings,1804.8558019754682,Travel Insurance,38,3075.2827829118105,452,0,Master's Degree,Female
6270,4,5,Savings,2157.5204741081143,Mortgage,24,8260.985107526456,663,2,High School,Male
6271,1,1,Checking,2027.5997759543427,Mortgage,28,2751.261429893654,572,0,Ph.D.,Female
6272,9,5,Checking,881.9895702154246,Home Equity Lines of Credit (HELOC),51,8422.507918343275,574,0,Master's Degree,Male
6273,9,4,Savings,4243.814297230214,Financial Software Integration,18,6766.39293284679,356,2,Ph.D.,Male
6274,1,3,Checking,2800.1005510919804,Ethical Investing Solutions,33,6092.379217517577,845,4,Master's Degree,Female
6275,2,5,Checking,1614.6295098422565,Business Accounts,47,5210.010821167072,718,1,Bachelor's Degree,Male
6276,5,4,Savings,4808.937704485111,Risk Assessment,24,6229.069972401011,760,4,Ph.D.,Female
6277,1,3,Savings,2607.477233947618,Mutual Funds,62,2712.021113821888,502,1,High School,Male
6278,5,3,Checking,3305.2874883063887,Peer-to-Peer (P2P) Payments,19,3192.2818227091875,409,1,High School,Female
6279,7,2,Checking,4649.707193233817,Electronic Funds Transfer,26,3114.921158510845,457,1,Bachelor's Degree,Male
6280,4,1,Savings,2000.2657964045043,Online Loan Applications,19,3523.491604077668,658,4,Bachelor's Degree,Female
6281,4,5,Savings,3130.0982798801197,Documentary Collections,50,7427.745676375656,536,2,Ph.D.,Female
6282,5,5,Savings,4354.619196695912,Mutual Funds,59,9534.506891978828,321,1,High School,Female
6283,6,1,Checking,4006.79159289404,Cash Management Services,29,3304.147805239787,788,0,Ph.D.,Male
6284,6,5,Savings,1662.6664134522737,Merchant Services,44,3853.2499791174296,568,0,Master's Degree,Female
6285,7,1,Savings,4424.246487769404,Health Savings Accounts,27,2392.4077191101132,405,2,High School,Female
6286,1,1,Checking,1112.2357834227932,Remote Deposit Capture,54,8563.381023711405,625,1,High School,Male
6287,9,2,Checking,3174.3104696384466,Student Loans,48,6376.628524445702,361,3,High School,Male
6288,8,2,Checking,4655.329679820026,Small Business Services,28,2955.804839043867,405,3,High School,Female
6289,9,4,Savings,3153.4199642717526,Internet Banking,28,5784.481805012272,549,1,High School,Male
6290,4,4,Checking,1381.9994329211374,Financial Workshops and Seminars,25,7600.778054441954,608,2,Master's Degree,Male
6291,1,2,Checking,2354.232248216801,Safe Deposit Boxes,63,8533.647087654597,823,2,Bachelor's Degree,Female
6292,7,4,Savings,3344.0495594297086,Small Business Services,59,3973.6979002435264,599,4,Ph.D.,Male
6293,1,3,Savings,4870.448250862308,Online Loan Applications,64,9833.972183055233,566,4,High School,Male
6294,2,2,Savings,1405.2980123985262,Business Accounts,53,7976.845151863136,807,2,Master's Degree,Female
6295,3,1,Checking,699.3760179600764,Health Savings Accounts,34,5530.769051190275,714,3,Master's Degree,Male
6296,7,3,Checking,4832.334322023587,Currency Exchange,52,5592.945461232324,444,1,Ph.D.,Female
6297,5,5,Checking,1197.1257691872286,Business Loans,63,4126.551639627698,393,2,Master's Degree,Male
6298,9,3,Checking,2018.2609584756367,Virtual Account Management,64,2043.4123248013866,550,0,Master's Degree,Male
6299,9,1,Checking,2473.9683016982563,Retirement Accounts,28,7500.898858624321,694,2,Bachelor's Degree,Male
6300,2,3,Checking,2250.4856824945136,Financial Workshops and Seminars,41,9449.686517386006,633,0,Master's Degree,Male
6301,10,1,Checking,718.4017805209002,Online Loan Applications,64,7708.800089143392,643,0,High School,Female
6302,3,4,Savings,2763.7101978693827,Personal Loan,45,7080.658687294889,611,1,Bachelor's Degree,Male
6303,10,1,Checking,2664.7720459579864,Financial Education and Counseling,52,2840.7424498372584,603,1,High School,Male
6304,7,4,Savings,1804.7112610101701,Business Line of Credit,59,7176.195123615646,346,1,Bachelor's Degree,Male
6305,5,4,Checking,909.6940073146462,Virtual Account Management,28,7341.227379685326,704,2,Bachelor's Degree,Female
6306,8,3,Savings,3279.3628880126043,Currency and Coin Services,28,9900.113440704688,672,3,Ph.D.,Male
6307,5,5,Checking,581.6649841953408,Ethical Investing Solutions,61,8724.622739187867,607,1,Bachelor's Degree,Female
6308,6,2,Checking,772.557924358893,Savings Account,27,5600.455324270917,340,4,High School,Male
6309,7,4,Savings,2050.8116492453055,Business Loans,63,9821.569562999519,511,2,Master's Degree,Female
6310,9,5,Checking,3077.9857498333513,Virtual Account Management,39,4816.175792166199,457,2,Master's Degree,Female
6311,6,1,Savings,1689.591352388843,Checking Account,42,8414.463171214644,626,4,Bachelor's Degree,Male
6312,1,4,Savings,1019.3007252902506,Health Savings Accounts,38,5118.101104266056,747,3,Master's Degree,Female
6313,10,2,Checking,3146.7284506680194,Mortgage,64,6880.132967442394,834,2,Bachelor's Degree,Male
6314,2,1,Checking,4774.3624623638125,Notary Services,24,6580.4459469148005,605,4,Master's Degree,Male
6315,9,5,Savings,1570.1647871024284,Financial Software Integration,22,6900.032641039578,532,2,Bachelor's Degree,Female
6316,3,1,Savings,768.3732889869739,Custodial Services,36,7811.871543068664,528,1,Ph.D.,Female
6317,7,2,Checking,3214.9311386796703,Charitable Giving Accounts,49,3059.6422759048073,821,3,Ph.D.,Male
6318,4,4,Checking,3692.0576587299097,Mobile Wallets,35,3968.2256365990024,726,3,Ph.D.,Male
6319,9,4,Savings,1913.8501371530383,Business Line of Credit,57,5334.0328556561835,772,4,Bachelor's Degree,Female
6320,3,1,Savings,870.4754680051835,Wealth Management,48,4910.289983156912,455,4,Master's Degree,Male
6321,8,4,Savings,3569.430239063006,Safe Deposit Boxes,40,7802.793526863305,439,4,Ph.D.,Female
6322,2,5,Savings,2040.4051426567396,Wealth Management,22,8844.331863852096,354,3,Ph.D.,Female
6323,7,2,Savings,4729.2292634451205,ATM Fee Reimbursement,37,9665.799358476565,828,2,High School,Female
6324,7,3,Savings,2451.2287624284045,ATM Fee Reimbursement,55,9994.948215760567,777,1,Ph.D.,Male
6325,8,5,Savings,835.5320525963882,Overdraft Protection,24,2102.8498721242286,568,2,Master's Degree,Male
6326,10,3,Checking,2647.4875086305387,Custodial Services,33,6645.004935204088,736,4,Ph.D.,Male
6327,2,2,Checking,1904.805601126576,Fraud Protection Services,61,3895.131327096574,430,4,Bachelor's Degree,Female
6328,9,2,Checking,2846.896351569675,Business Loans,26,5654.84196997073,525,3,Bachelor's Degree,Male
6329,1,5,Savings,4964.641117993302,Online Bill Payment,40,6829.884294286187,657,0,High School,Female
6330,9,4,Savings,1954.6936595624143,Online Bill Payment,48,5230.263936174526,339,3,Master's Degree,Male
6331,6,3,Savings,4084.948593849934,Mortgage,21,6553.033568700187,501,0,Bachelor's Degree,Male
6332,3,5,Checking,2310.242957523016,Foreign Currency Accounts,61,3839.0202241416064,553,3,Ph.D.,Male
6333,4,3,Checking,3331.1247734422664,ATM Services,27,3354.192960643278,693,1,Bachelor's Degree,Female
6334,10,2,Checking,2705.6758163176805,Credit Card,21,6552.848561631002,598,1,High School,Female
6335,8,5,Checking,2170.801381039425,Credit Card,50,2246.7569781709003,708,1,High School,Female
6336,5,5,Savings,1051.462936874258,Business Loans,49,8611.87929427125,735,3,Bachelor's Degree,Female
6337,4,4,Checking,1553.951821592614,Debt Consolidation Loans,41,3312.8198629020844,676,0,Bachelor's Degree,Male
6338,2,5,Checking,1635.5798082650915,Savings Account,34,4346.807142086909,316,0,Ph.D.,Female
6339,3,2,Savings,4621.380519506452,Ethical Investing Solutions,42,4977.825991992404,727,1,Master's Degree,Female
6340,2,5,Savings,4617.534834518123,Mobile Banking,43,3211.8427533770505,535,2,Bachelor's Degree,Female
6341,10,5,Savings,3937.4517195464027,Escrow Services,34,7969.991142097768,380,4,Ph.D.,Female
6342,7,2,Savings,2321.8351516518637,ATM Services,63,4934.235671690347,676,2,Bachelor's Degree,Female
6343,8,5,Checking,2752.9425416707613,Auto Loan,22,5912.847756928156,703,2,Bachelor's Degree,Female
6344,6,5,Savings,1933.2905178415465,Merchant Services,38,3167.1796707330795,431,1,High School,Male
6345,2,1,Checking,2697.5841370625353,Retirement Accounts,46,9822.026297794893,302,2,Ph.D.,Male
6346,3,2,Checking,2939.102713723319,Financial Advisory,21,3048.5051026845167,651,0,Bachelor's Degree,Male
6347,5,1,Checking,4043.9527002643936,Customer Rewards Programs,36,5009.138557675073,744,3,Bachelor's Degree,Female
6348,1,1,Savings,1683.415077835428,Currency Exchange,23,6236.5319940825775,695,0,High School,Female
6349,7,1,Checking,4752.087499715488,Individual Development Accounts (IDAs),61,2942.9806333386723,308,0,Bachelor's Degree,Male
6350,3,4,Savings,678.173429645782,Health Savings Accounts,39,5429.6909645897495,817,2,Master's Degree,Female
6351,6,3,Savings,4641.19453400627,Notary Services,28,3717.897362948536,463,2,High School,Female
6352,2,2,Savings,566.9135053348161,Flexible Spending Accounts (FSAs),53,3863.1767200914933,490,2,Ph.D.,Male
6353,8,2,Checking,4635.3254655475,Foreign Currency Accounts,49,9921.149492456916,674,4,Bachelor's Degree,Male
6354,1,2,Savings,1763.7743488189828,Lines of Credit,29,2669.110306554389,793,4,Bachelor's Degree,Male
6355,4,2,Savings,2848.914112960893,Notary Services,48,6531.063713119809,343,4,Ph.D.,Female
6356,6,5,Checking,571.6466188556518,Online Bill Payment,33,3464.628130545886,545,4,High School,Female
6357,6,3,Checking,775.7416177364671,Travel Insurance,55,7030.253556762011,760,1,Ph.D.,Male
6358,4,3,Checking,1915.6673110161712,Green Banking Initiatives,28,4044.834818909649,337,0,High School,Female
6359,9,2,Checking,2823.9774511478654,Cash Management Services,38,3466.2485176652854,576,2,Ph.D.,Female
6360,10,5,Checking,4233.1750147324765,Prepaid Cards,47,9310.95552550799,477,4,High School,Female
6361,10,3,Savings,2003.6029549611,Financial Software Integration,26,6682.995394727544,562,3,Bachelor's Degree,Female
6362,1,1,Checking,2361.1910373168384,Documentary Collections,51,8948.566101569108,849,4,Master's Degree,Male
6363,9,1,Savings,676.5459594274485,Savings Account,23,7119.755411526213,745,0,Master's Degree,Male
6364,4,1,Savings,1575.2765265240146,Auto Loan,32,8330.539163129344,611,3,Master's Degree,Male
6365,6,3,Checking,536.4696999576956,Escrow Services,61,5149.063105767096,849,1,Master's Degree,Female
6366,5,4,Checking,4703.170179026548,Notary Services,37,7420.5830374198285,394,3,Bachelor's Degree,Female
6367,6,2,Savings,3367.62860485619,Currency and Coin Services,38,9669.118843082233,720,1,High School,Male
6368,5,3,Checking,4489.4303347238965,Online Bill Payment,34,3685.389858900149,825,1,Master's Degree,Female
6369,3,2,Checking,1692.663606592001,Financial Software Integration,37,8397.020716455532,709,2,Master's Degree,Male
6370,3,5,Savings,2243.894633946421,Online Loan Applications,56,3774.138354884838,814,4,Master's Degree,Male
6371,4,3,Checking,4097.293680141685,Checking Account,21,2785.4761630986122,714,4,Master's Degree,Male
6372,7,4,Savings,3689.40583048598,Wire Transfers,23,9305.450056155649,509,3,Bachelor's Degree,Male
6373,5,2,Checking,2408.780009852103,Fraud Protection Services,47,5896.615061415256,306,0,Ph.D.,Male
6374,4,5,Savings,3666.080622821502,Electronic Funds Transfer,50,4366.5282519318425,502,4,High School,Female
6375,9,1,Savings,4817.989858001374,Electronic Funds Transfer,40,4558.1899192291075,337,1,Ph.D.,Male
6376,3,1,Savings,2484.8822799986597,Internet Banking,36,3571.3225382647042,451,1,Ph.D.,Male
6377,8,4,Checking,3206.393548284499,Virtual Account Management,61,4809.057791225345,327,0,Bachelor's Degree,Female
6378,10,4,Checking,1652.5090892782957,Mobile Wallets,28,5485.39299936799,816,3,Bachelor's Degree,Male
6379,8,3,Savings,4695.9491494164595,Mutual Funds,47,2707.7244316846636,574,2,High School,Male
6380,6,2,Savings,2296.4100736174387,Lines of Credit,19,9025.501853545411,597,0,Bachelor's Degree,Male
6381,9,3,Checking,3454.8395726543163,Escrow Services,33,9943.13752894472,340,4,Ph.D.,Male
6382,8,5,Checking,1031.3551894095494,Insurance Services,49,7235.639618911114,681,2,Master's Degree,Male
6383,2,1,Savings,671.5975205398179,Trust and Estate Planning Services,25,7083.151200667152,417,0,High School,Male
6384,8,2,Savings,4971.312548803935,Small Business Services,42,5715.814015926908,300,1,Bachelor's Degree,Female
6385,4,3,Savings,2848.43436578219,Retirement Accounts,31,8138.913874702539,734,1,Bachelor's Degree,Female
6386,4,3,Savings,856.1101592980096,Ethical Investing Solutions,38,2722.768144145225,310,3,High School,Male
6387,5,3,Savings,4430.208815298316,Peer-to-Peer (P2P) Payments,38,9392.214506870216,476,0,High School,Female
6388,10,1,Checking,2896.4867449979915,Safe Deposit Boxes,42,8668.610465604714,358,4,Master's Degree,Male
6389,1,1,Savings,3811.173677526262,Mortgage,34,4887.856107556692,466,3,Bachelor's Degree,Male
6390,1,5,Checking,2035.307075008672,Financial Workshops and Seminars,43,5450.479283039801,789,4,Bachelor's Degree,Male
6391,4,5,Checking,2691.9706102823347,Escrow Services,61,3655.0733153144292,737,1,Bachelor's Degree,Female
6392,1,2,Checking,3779.0014209443125,Charitable Giving Accounts,41,6669.512944310787,320,2,High School,Female
6393,4,2,Savings,3857.9455336973983,Cash Management Services,54,8770.769211550909,552,0,High School,Female
6394,8,3,Savings,861.7487974539845,Mobile Banking,33,3768.4125425133043,337,1,Ph.D.,Female
6395,4,3,Savings,3842.8183887586956,Green Banking Initiatives,43,6622.85631093108,714,4,Master's Degree,Male
6396,9,4,Savings,3716.711657332531,Certificate of Deposit (CD),40,8206.635454609881,723,1,Bachelor's Degree,Female
6397,9,2,Checking,3767.33494290859,Documentary Collections,54,3442.68960881967,570,4,Ph.D.,Female
6398,3,4,Checking,4277.865222072831,Risk Assessment,45,6262.180396639128,424,1,High School,Male
6399,10,5,Checking,692.9280546476887,Safe Deposit Boxes,27,5142.584715684422,621,4,Bachelor's Degree,Female
6400,5,1,Checking,4331.035064396019,Personal Financial Management Tools,52,8749.788882515095,571,4,Ph.D.,Female
6401,4,4,Savings,4532.095522427446,Individual Development Accounts (IDAs),54,4364.353234514171,841,1,High School,Male
6402,4,1,Savings,1862.599990771785,Financial Software Integration,33,2947.470069305641,592,4,Ph.D.,Female
6403,4,1,Savings,1657.3846306501887,Ethical Investing Solutions,20,4814.4602867332715,703,4,Ph.D.,Male
6404,2,4,Savings,4844.83722864822,Trust and Estate Planning Services,20,2121.9630558526087,574,3,Ph.D.,Male
6405,1,2,Savings,3143.6164312125215,Custodial Services,28,9936.52156454013,733,3,Master's Degree,Female
6406,5,1,Checking,3900.7698785536395,Online Bill Payment,21,2735.6390320435626,759,1,Ph.D.,Male
6407,6,5,Checking,3406.9905846331917,Personal Financial Management Tools,40,2622.2242161851455,640,4,High School,Male
6408,10,4,Savings,1280.4202896736929,Currency Exchange,29,8928.462804964693,462,4,Bachelor's Degree,Female
6409,8,1,Savings,4877.0982947665,Business Accounts,29,2024.4291954470013,330,2,Ph.D.,Female
6410,5,2,Checking,4424.646978691542,Checking Account,44,6406.38628376825,475,3,Master's Degree,Male
6411,1,5,Checking,4708.846958156613,Peer-to-Peer (P2P) Payments,63,5793.839772426998,401,4,Master's Degree,Male
6412,1,4,Checking,3808.3222833415107,Currency Exchange,50,2392.499128007903,577,4,Master's Degree,Male
6413,7,3,Checking,2359.5839709727275,Custodial Services,44,7886.9209374232605,834,4,Master's Degree,Male
6414,2,2,Checking,2640.0615938478236,Customer Rewards Programs,36,7278.236466933987,714,2,Ph.D.,Male
6415,1,3,Checking,1639.9667915560901,Financial Software Integration,31,6768.8708637832015,401,3,Ph.D.,Female
6416,1,2,Savings,4130.64614883681,Savings Account,35,3826.186188445873,752,3,Bachelor's Degree,Male
6417,1,5,Savings,4841.0309709129015,Brokerage Account,42,7189.125559970782,701,1,Master's Degree,Male
